SolarW,HouseW,BattW,GridW,BattCharge,SolarF,HouseF,BattF,GridF
3994.3,1460,-2560,0.12,97.05,60.42,60.42,60.49,60.42
4028.4,1481.5,-2560,0.2,97.05,60.42,60.42,60.49,60.42
3.82,1415.6,1450,0.7,97.06,60.42,60.42,60.48,60.42
4.78,1418.1,1440,0.94,97.06,60.42,60.42,60.48,60.42
5.5,1423.9,1440,0.8,97.06,60.42,60.42,60.48,60.42
4.5,1443.6,1410,0.83,97.06,60.48,60.48,60.47,60.48
6.64,1412.7,1400,0.61,97.06,60.48,60.48,60.46,60.48
5.33,1412.5,1410,0.82,97.06,60.48,60.48,60.45,60.48
5.46,1423.2,1420,0.53,97.06,60.48,60.48,60.43,60.48
5.3,1415.5,1410,0.58,97.06,60.48,60.48,60.42,60.48
6.15,1425.3,1410,0.66,97.06,60.48,60.48, 60.4,60.48
6.01,1404,1370,0.86,97.06,60.48,60.48,60.38,60.48
6.26,1440.6,1390,0.83,97.06,60.48,60.48,60.37,60.48
5.05,1445,1440,0.53,97.06,60.48,60.48,60.36,60.48
5.9,1471.4,1450,0.53,97.06,60.48,60.48,60.35,60.48
6.28,1460.9,1450,0.86,97.07,60.48,60.48,60.34,60.48
6.18,1454.6,1450,0.72,97.07,60.48,60.48,60.33,60.48
5.95,1484.3,1460,0.61,97.07,60.48,60.48,60.32,60.48
5.17,1470.3,1450,0.47,97.07,60.36,60.36, 60.3,60.36
5.71,1455.1,1450,0.61,97.07,60.36,60.36,60.28,60.36
6.86,1479.7,1450,0.72,97.07,60.36,60.36,60.27,60.36
6.15,1474.1,1460,0.88,97.07,60.36,60.36,60.26,60.36
5.38,1464.9,1460,0.72,97.07,60.36,60.36,60.25,60.36
5.99,1477.9,1450,0.58,97.07,60.36,60.36,60.24,60.36
6.42,1474.6,1500,0.78,97.07,60.36,60.36,60.22,60.36
6.32,1455.9,1460,0.5,97.07,60.36,60.36,60.21,60.36
5.93,1484.8,1480,0.72,97.07,60.36,60.36, 60.2,60.36
5.93,1467.6,1440,0.66,97.07,60.36,60.36,60.18,60.36
6.09,1453.6,1460,0.69,97.07,60.36,60.36,60.17,60.36
6.62,1490.9,1470,0.8,97.07,60.36,60.36,60.16,60.36
5.93,1448.1,1430,0.66,97.07,60.24,60.24,60.15,60.24
5.52,1436.7,1460,0.66,97.07,60.24,60.24,60.14,60.24
5.85,1459.1,1430,0.86,97.07,60.24,60.24,60.13,60.24
6.45,1445.5,1430,0.67,97.07,60.24,60.24,60.11,60.24
6.37,1422.1,1450,0.58,97.07,60.24,60.24, 60.1,60.24
5.8,1453.1,1440,0.8,97.07,60.24,60.24, 60.1,60.24
5.57,1451.2,1430,0.75,97.07,60.24,60.24, 60.1,60.24
6.24,1467.7,1450,0.78,97.07,60.24,60.24,60.09,60.24
6.48,1444.7,1430,0.72,97.07,60.24,60.24,60.08,60.24
5.87,1442.9,1410,0.45,97.06,60.24,60.24,60.07,60.24
5.49,1439.5,1450,0.8,97.06,60.24,60.24,60.06,60.24
5.96,1483.8,1440,0.72,97.06,60.24,60.24,60.05,60.24
-0.58,1461.7,1480,0.52,97.06,60.06,60.06,60.04,60.06
-1.18,1488.5,1510,0.84,97.06,60.06,60.06,60.03,60.06
-1.78,1489.4,1460,0.72,97.06,60.06,60.06,60.02,60.06
-1.45,1496.9,1480,0.67,97.06,60.06,60.06,60.01,60.06
-0.58,1484.1,1480,0.89,97.06,60.06,60.06,   60,60.06
-1.73,1467.8,1460,0.61,97.06,60.06,60.06,   60,60.06
-1.92,1476.1,1500,0.69,97.06,60.06,60.06,   60,60.06
-1.29,1464.9,1460,0.78,97.06,60.06,60.06,   60,60.06
-0.41,1494.2,1470,0.83,97.06,60.06,60.06,   60,60.06
-1.1,1442.2,1420,0.92,97.05,60.06,60.06,   60,60.06
-1.81,1436.3,1460,0.8,97.05,60.06,60.06,   60,60.06
-1.57,1449.5,1420,0.77,97.05,60.06,60.06,   60,60.06
-0.79,1426.1,1460,0.8,97.05,   60,   60,   60,   60
-0.79,1447.4,1450,0.8,97.05,   60,   60,59.99,   60
-1.59,1432.9,1440,0.8,97.05,   60,   60,59.99,   60
-1.54,1459,1440,0.78,97.05,   60,   60,59.99,   60
-0.99,1430.3,1440,0.69,97.05,   60,   60,59.99,   60
-0.65,1428.9,1440,0.78,97.05,   60,   60,59.99,   60
-1.1,1444.5,1440,0.73,97.05,   60,   60,59.99,   60
-1.57,1446,1460,0.81,97.05,   60,   60,59.99,   60
-1.32,1450.9,1450,0.67,97.05,   60,   60,59.99,   60
-0.69,1460.4,1500,0.69,97.05,   60,   60,59.99,   60
-0.79,1486.2,1470,0.56,97.04,   60,   60,59.99,   60
-1.64,1482.6,1500,0.44,97.04,   60,   60,59.99,   60
-1.59,1502.7,1500,0.69,97.04,   60,   60,59.99,   60
-0.94,1487.4,1460,0.59,97.04,59.94,59.94,59.99,59.94
-0.6,1494.8,1520,0.72,97.04,59.94,59.94,59.99,59.94
5.99,1510.5,1500,0.78,97.04,59.94,59.94,59.99,59.94
5.62,1511.1,1520,0.66,97.04,59.94,59.94,59.99,59.94
5.88,1515,1510,0.64,97.04,59.94,59.94,59.99,59.94
6.51,1514,1520,0.72,97.04,59.94,59.94,59.99,59.94
6.23,1501.8,1510,0.66,97.04,59.94,59.94,59.99,59.94
5.87,1493.3,1500,0.86,97.03,59.94,59.94,59.99,59.94
5.68,1495.3,1480,0.75,97.03,59.94,59.94,59.99,59.94
6.37,1500.6,1490,0.67,97.03,59.94,59.94,59.99,59.94
6.53,1505.2,1520,0.74,97.03,59.94,59.94,59.99,59.94
5.82,1473.8,1480,0.77,97.03,59.94,59.94,59.99,59.94
5.71,1481.9,1460,0.72,97.03,59.94,59.94,59.99,59.94
5.96,1460,1470,0.86,97.03,   60,   60,59.99,   60
6.62,1470.5,1480,0.55,97.03,   60,   60,59.99,   60
6.42,1461.5,1450,0.69,97.03,   60,   60,59.99,   60
5.58,1449.3,1470,0.74,97.03,   60,   60,59.99,   60
5.93,1476.1,1470,0.45,97.03,   60,   60,59.99,   60
6.56,1467.7,1450,0.97,97.03,   60,   60,59.99,   60
6.73,1473.6,1450,0.56,97.02,   60,   60,59.99,   60
6.2,1463.4,1440,0.58,97.01,   60,   60,59.99,   60
6.07,1482.4,1460,0.72,   97,   60,   60,59.99,   60
6.28,1479,1480,0.74,   97,   60,   60,59.99,   60
7,1462.9,1440,0.75,   97,   60,   60,59.99,   60
6.56,1482.1,1440,0.64,   97,   60,   60,59.99,   60
6.18,1460.1,1460,0.74,   97,   60,   60,59.99,   60
6.04,1474.2,1460,0.64,   97,   60,   60,59.99,   60
6.84,1490.2,1480,0.61,   97,   60,   60,59.99,   60
6.98,1493.8,1480,0.85,   97,59.94,59.94,59.99,59.94
6.32,1494.2,1460,0.85,   97,59.94,59.94,59.99,59.94
6.1,1483.9,1490,0.96,   97,59.94,59.94,59.99,59.94
6.4,1514.8,1480,0.77,   97,59.94,59.94,59.99,59.94
7.23,1468.1,1470,0.61,   97,59.94,59.94,59.99,59.94
6.95,1494.5,1520,0.66,   97,59.94,59.94,59.99,59.94
6.51,1504.9,1490,0.75,96.99,59.94,59.94,59.99,59.94
6.15,1496.9,1490,0.64,96.99,59.94,59.94,59.99,59.94
6.48,1493.8,1490,0.83,96.99,59.94,59.94,59.99,59.94
7.36,1487.6,1490,0.56,96.99,59.94,59.94,59.99,59.94
7.06,1491.3,1480,0.58,96.99,59.94,59.94,59.99,59.94
6.42,1463.4,1460,0.83,96.99,59.94,59.94,59.99,59.94
6.37,1446.6,1450,0.88,96.99,59.94,59.94,59.99,59.94
6.73,1455,1460,0.91,96.99,   60,   60,59.99,   60
7.14,1450.1,1430,0.94,96.99,   60,   60,59.99,   60
6.75,1432.2,1470,0.85,96.99,   60,   60,59.99,   60
6.24,1471.1,1460,0.61,96.99,   60,   60,59.99,   60
6.31,1461.9,1450,0.8,96.99,   60,   60,59.99,   60
6.97,1471.9,1450,0.75,96.98,   60,   60,59.99,   60
7.19,1456.3,1450,0.75,96.98,   60,   60,59.99,   60
6.67,1468.4,1440,0.8,96.98,   60,   60,59.99,   60
6.46,1462.9,1450,0.75,96.98,   60,   60,59.99,   60
6.81,1468.4,1440,0.66,96.98,   60,   60,59.99,   60
7.36,1453.3,1460,0.75,96.97,   60,   60,59.99,   60
6.78,1460.4,1470,0.72,96.97,   60,   60,59.99,   60
6.37,1474.1,1470,0.64,96.97,   60,   60,59.99,   60
6.59,1459.2,1450,1.1,96.97,   60,   60,59.99,   60
7.31,1476.5,1470,0.74,96.97,   60,   60,59.99,   60
7.08,1469.5,1460,0.64,96.97,   60,   60,59.99,   60
6.56,1512.8,1490,0.39,96.97,   60,   60,59.99,   60
6.5,1479.5,1500,0.53,96.97,   60,   60,59.99,   60
7.06,1518,1510,0.72,96.97,   60,   60,59.99,   60
7.35,1512.3,1480,0.78,96.96,   60,   60,59.99,   60
7.01,1518.4,1510,0.64,96.96,   60,   60,59.99,   60
6.78,1520.8,1480,0.61,96.96,   60,   60,59.99,   60
7.03,1513.2,1500,0.53,96.96,   60,   60,59.99,   60
7.44,1494,1500,0.8,96.96,   60,   60,59.99,   60
6.95,1510.5,1510,0.69,96.96,   60,   60,59.99,   60
6.84,1481,1470,0.66,96.96,   60,   60,59.99,   60
7.14,1478.4,1470,0.72,96.96,   60,   60,59.99,   60
7.27,1486,1460,0.74,96.96,   60,   60,59.99,   60
7.13,1481.7,1460,0.52,96.96,   60,   60,59.99,   60
7.16,1494,1500,0.88,96.93,   60,   60,59.99,   60
7.14,1487.9,1460,0.67,96.93,   60,   60,59.99,   60
7.14,1490.2,1480,0.61,96.93,   60,   60,59.99,   60
7.31,1491.5,1490,0.8,96.93,   60,   60,59.99,   60
7.06,1483.1,1460,0.64,96.93,   60,   60,59.99,   60
7.14,1491.7,1490,0.53,96.93,   60,   60,59.99,   60
7.38,1493,1430,0.88,96.93,   60,   60,59.99,   60
7.16,1444.4,1450,0.64,96.93,   60,   60,59.99,   60
7.09,1447.8,1420,0.72,96.93,   60,   60,59.99,   60
6.9,1449.8,1450,0.81,96.93,   60,   60,59.99,   60
7.14,1445.9,1440,0.83,96.93,   60,   60,59.99,   60
7.3,1460.1,1420,1.05,96.93,   60,   60,59.99,   60
7.08,1452.5,1430,0.91,96.92,   60,   60,59.99,   60
6.98,1455.7,1450,0.81,96.92,   60,   60,59.99,   60
7,1469.4,1420,0.72,96.92,   60,   60,59.99,   60
7.28,1438.8,1430,0.81,96.92,   60,   60,59.99,   60
7.41,1439.8,1440,0.99,96.92,   60,   60,59.99,   60
7.11,1460.9,1420,0.75,96.92,   60,   60,59.99,   60
6.98,1472.4,1470,0.72,96.92,   60,   60,59.99,   60
7.06,1494.9,1470,0.85,96.92,   60,   60,59.99,   60
7.47,1458.5,1460,0.72,96.92,   60,   60,59.99,   60
7.33,1472.3,1490,0.88,96.92,   60,   60,59.99,   60
6.81,1476.2,1460,0.53,96.92,   60,   60,59.99,   60
6.89,1474.3,1470,0.75,96.92,   60,   60,59.99,   60
7.3,1472.4,1440,0.94,96.92,   60,   60,59.99,   60
7.49,1429.1,1440,0.94,96.92,   60,   60,59.99,   60
6.78,1462.3,1430,0.61,96.92,   60,   60,59.99,   60
6.62,1462.2,1440,0.66,96.92,   60,   60,59.99,   60
7.27,1447.6,1450,0.66,96.91,   60,   60,59.99,   60
7.47,1451,1410,0.72,96.91,   60,   60,59.99,   60
7.03,1424.5,1440,0.75,96.91,   60,   60,59.99,   60
6.7,1438.3,1390,0.83,96.91,   60,   60,59.99,   60
6.84,1439.9,1460,0.83,96.91,   60,   60,59.99,   60
7.55,1450.7,1400,0.83,96.91,   60,   60,59.99,   60
6.98,1429.7,1460,0.64,96.91,59.94,59.94,59.99,59.94
6.51,1465,1460,0.69,96.91,59.94,59.94,59.99,59.94
6.62,1454.8,1450,0.66,96.91,59.94,59.94,59.99,59.94
7.47,1466,1450,0.5,96.91,59.94,59.94,59.99,59.94
7.03,1478.9,1450,0.86,96.91,59.94,59.94,59.99,59.94
6.62,1460.3,1440,0.58,96.91,59.94,59.94,59.99,59.94
6.7,1484.3,1470,0.86,96.91,59.94,59.94,59.99,59.94
7.44,1482.3,1480,0.61,96.91,59.94,59.94,59.99,59.94
7.55,1504.2,1480,0.7,96.91,59.94,59.94,59.99,59.94
6.7,1486.5,1490,0.77,96.91,59.94,59.94,59.99,59.94
6.4,1490.1,1480,0.69,96.91,59.94,59.94,59.99,59.94
6.86,1461,1410,0.75,96.91,59.94,59.94,59.99,59.94
7.5,1474.6,1460,0.56,96.91,   60,   60,59.99,   60
6.75,1468.8,1460,0.67,96.91,   60,   60,59.99,   60
6.43,1501.6,1510,0.75,96.91,   60,   60,59.99,   60
6.87,1484.3,1490,0.59,96.91,   60,   60,59.99,   60
7.42,1501.1,1490,0.58,96.91,   60,   60,59.99,   60
6.75,1497.2,1480,0.75, 96.9,   60,   60,59.99,   60
6.15,1500.3,1490,0.83, 96.9,   60,   60,59.99,   60
6.45,1503.1,1520,0.72, 96.9,   60,   60,59.99,   60
7.11,1497.6,1490,0.86, 96.9,   60,   60,59.99,   60
7.14,1508,1510,0.59, 96.9,   60,   60,59.99,   60
6.45,1494.1,1480,0.56, 96.9,   60,   60,59.99,   60
6.06,1502.4,1490,0.64, 96.9,   60,   60,59.99,   60
6.39,1497.6,1500,0.64, 96.9,   60,   60,59.99,   60
7.28,1512.6,1520,0.56, 96.9,   60,   60,59.99,   60
6.98,1511,1510,0.64, 96.9,   60,   60,59.99,   60
6.23,1514.6,1500,0.81, 96.9,   60,   60,59.99,   60
6.24,1515.2,1510,0.81, 96.9,   60,   60,59.99,   60
6.73,1519.4,1500,0.75,96.89,   60,   60,59.99,   60
7.3,1506.8,1510,0.63,96.89,   60,   60,59.99,   60
6.53,1515.9,1510,0.85,96.89,   60,   60,59.99,   60
6.15,1504.2,1470,0.8,96.89,   60,   60,59.99,   60
6.4,1497.6,1460,0.67,96.89,   60,   60,59.99,   60
7.2,1485.5,1470,0.61,96.89,   60,   60,59.99,   60
6.72,1469.1,1470,0.5,96.89,   60,   60,59.99,   60
6.31,1492.7,1480,0.75,96.89,   60,   60,59.99,   60
6.18,1497.4,1490,0.8,96.89,   60,   60,59.99,   60
6.59,1481.8,1480,0.53,96.89,   60,   60,59.99,   60
7.19,1504.8,1500,0.5,96.89,   60,   60,59.99,   60
6.7,1489.2,1470,0.61,96.89,   60,   60,59.99,   60
5.96,1487,1490,0.66,96.89,   60,   60,59.99,   60
6.09,1482.5,1460,0.55,96.88,   60,   60,59.99,   60
6.97,1473.3,1500,0.89,96.88,   60,   60,59.99,   60
7.41,1509.6,1480,0.77,96.88,   60,   60,59.99,   60
6.37,1473.4,1470,0.36,96.88,   60,   60,59.99,   60
6.07,1484.9,1490,0.56,96.88,   60,   60,59.99,   60
6.53,1468.6,1460,0.58,96.88,   60,   60,59.99,   60
7.03,1465.9,1490,0.58,96.88,   60,   60,59.99,   60
6.45,1473.4,1450,0.78,96.88,   60,   60,59.99,   60
5.87,1466.7,1440,0.56,96.88,59.94,59.94,59.99,59.94
6.17,1474.7,1470,0.91,96.88,59.94,59.94,59.99,59.94
6.92,1480.4,1460,0.89,96.88,59.94,59.94,59.99,59.94
6.59,1477.6,1480,0.33,96.88,59.94,59.94,59.99,59.94
6.2,1476.8,1470,0.56,96.88,59.94,59.94,59.99,59.94
5.93,1493.7,1480,0.74,96.88,59.94,59.94,59.99,59.94
6.5,1478.5,1460,0.78,96.88,59.94,59.94,59.99,59.94
7.06,1480.2,1490,0.75,96.88,59.94,59.94,59.99,59.94
6.67,1511.8,1470,0.53,96.88,59.94,59.94,59.99,59.94
5.98,1497,1490,0.91,96.88,59.94,59.94,59.99,59.94
6.12,1491.7,1510,0.61,96.88,59.94,59.94,59.99,59.94
6.64,1477.8,1470,0.8,96.88,59.94,59.94,59.99,59.94
6.95,1500.3,1500,0.61,96.87,59.94,59.94,59.99,59.94
6.51,1494.6,1480,0.45,96.87,59.94,59.94,59.99,59.94
5.84,1466.8,1480,0.63,96.87,   60,   60,59.99,   60
6.12,1497.5,1480,0.5,96.87,   60,   60,59.99,   60
6.67,1481.6,1470,0.58,96.87,   60,   60,59.99,   60
7.06,1483.7,1490,0.67,96.87,   60,   60,59.99,   60
6.45,1463.4,1450,0.78,96.87,   60,   60,59.99,   60
5.95,1484.4,1510,0.81,96.87,   60,   60,59.99,   60
6.23,1470.6,1450,0.58,96.87,   60,   60,59.99,   60
7.08,1454,1480,1.08,96.87,   60,   60,59.99,   60
6.53,1486.1,1470,0.53,96.87,   60,   60,59.99,   60
6.02,1456.7,1450,0.72,96.87,   60,   60,59.99,   60
6.18,1481.3,1440,0.67,96.87,   60,   60,59.99,   60
7.11,1471.6,1460,0.48,96.87,   60,   60,59.99,   60
6.87,1478.1,1460,0.77,96.87,   60,   60,59.99,   60
6.24,1487.8,1470,0.66,96.87,   60,   60,59.99,   60
6.01,1449,1450,0.75,96.87,   60,   60,59.99,   60
6.78,1444.5,1460,0.71,96.86,   60,   60,59.99,   60
7.17,1438.2,1450,0.64,96.86,   60,   60,59.99,   60
6.23,1451,1450,0.69,96.86,   60,   60,59.99,   60
5.96,1467.6,1450,0.63,96.86,   60,   60,59.99,   60
6.4,1465.2,1470,0.75,96.86,   60,   60,59.99,   60
6.92,1468.4,1470,0.99,96.86,   60,   60,59.99,   60
7.03,1457.9,1440,0.66,96.86,   60,   60,59.99,   60
6.32,1444.8,1480,0.66,96.86,   60,   60,59.99,   60
6.26,1461.9,1440,0.67,96.86,   60,   60,59.99,   60
6.73,1458.5,1470,0.81,96.86,   60,   60,59.99,   60
7.16,1471.8,1480,0.78,96.86,   60,   60,59.99,   60
6.43,1450.3,1440,0.86,96.86,   60,   60,59.99,   60
6.04,1435.3,1420,0.75,96.85,   60,   60,59.99,   60
6.31,1453.2,1430,0.53,96.85,   60,   60,59.99,   60
6.98,1456.7,1440,0.72,96.85,   60,   60,59.99,   60
7.25,1445.8,1430,0.75,96.85,   60,   60,59.99,   60
6.45,1437.1,1440,0.63,96.85,   60,   60,59.99,   60
6.1,1463,1450,0.89,96.85,   60,   60,59.99,   60
6.68,1457.8,1450,0.8,96.85,   60,   60,59.99,   60
7.19,1422.8,1430,0.88,96.85,   60,   60,59.99,   60
6.4,1446.4,1450,0.77,96.85,   60,   60,59.99,   60
6.1,1405.2,1450,0.86,96.85,   60,   60,59.99,   60
6.68,1458.7,1460,0.72,96.85,   60,   60,59.99,   60
7.33,1460,1450,0.83,96.85,   60,   60,59.99,   60
6.84,1447.8,1410,0.69,96.85,   60,   60,59.99,   60
6.1,1450.4,1460,0.72,96.84,   60,   60,59.99,   60
6.51,1439.4,1420,1.03,96.84,   60,   60,59.99,   60
7.27,1448.2,1420,0.72,96.84,   60,   60,59.99,   60
7.33,1463.5,1440,0.64,96.84,   60,   60,59.99,   60
6.29,1476.7,1480,0.83,96.84,   60,   60,59.99,   60
6.15,1477.2,1460,0.91,96.84,   60,   60,59.99,   60
6.78,1466.7,1460,0.83,96.84,   60,   60,59.99,   60
7.53,1483.2,1480,0.94,96.84,   60,   60,59.99,   60
6.79,1473.8,1460,0.72,96.84,   60,   60,59.99,   60
6.35,1466.7,1460,0.78,96.84,   60,   60,59.99,   60
6.5,1469.6,1440,0.83,96.84,59.94,59.94,59.99,59.94
7.03,1461.3,1460,0.88,96.83,59.94,59.94,59.99,59.94
7.3,1480.8,1460,0.81,96.83,59.94,59.94,59.99,59.94
6.65,1465.6,1450,1,96.83,59.94,59.94,59.99,59.94
6.4,1473.4,1450,0.8,96.83,59.94,59.94,59.99,59.94
6.7,1482.9,1460,0.83,96.83,59.94,59.94,59.99,59.94
7.52,1474.7,1480,0.61,96.83,59.94,59.94,59.99,59.94
6.92,1503.3,1480,0.58,96.83,59.94,59.94,59.99,59.94
6.26,1479.8,1460,0.55,96.83,59.94,59.94,59.99,59.94
6.78,1482.1,1470,0.85,96.83,59.94,59.94,59.99,59.94
5.93,2390.9,2420,0.64,96.83,   60,   60,59.98,   60
5.57,2419.1,2430,0.75,96.81,   60,   60,59.98,   60
5.44,2424.8,2370,0.56,96.81,   60,   60,59.98,   60
5.68,2403.1,2390,0.78,96.81,   60,   60,59.98,   60
5.93,2406.2,2400,0.48,96.81,   60,   60,59.98,   60
5.9,2424.3,2430,0.59,96.81,59.94,59.94,59.98,59.94
5.63,2380.2,2350,0.56,96.81,59.94,59.94,59.98,59.94
5.61,2353.6,2360,0.7,96.81,59.94,59.94,59.98,59.94
5.9,2355,2340,0.53,96.81,59.94,59.94,59.98,59.94
5.96,2347.6,2340,0.72,96.81,59.94,59.94,59.98,59.94
5.85,2385.1,2400,0.45, 96.8,59.94,59.94,59.98,59.94
5.71,2377.2,2380,0.45, 96.8,59.94,59.94,59.98,59.94
5.61,2397.2,2390,0.86, 96.8,59.94,59.94,59.98,59.94
5.79,2364.1,2390,0.53, 96.8,59.94,59.94,59.98,59.94
5.91,2378.7,2360,0.54, 96.8,59.94,59.94,59.98,59.94
5.77,2384.5,2370,0.59, 96.8,59.94,59.94,59.98,59.94
5.63,2371.1,2360,0.59, 96.8,59.94,59.94,59.98,59.94
5.96,2405.3,2420,0.78, 96.8,59.94,59.94,59.98,59.94
5.69,2433.7,2450,0.52,96.79,   60,   60,59.98,   60
5.98,2446.5,2430,0.66,96.79,   60,   60,59.98,   60
5.63,2465.3,2480,0.56,96.79,   60,   60,59.98,   60
5.74,2452.2,2400,0.61,96.79,   60,   60,59.98,   60
5.8,2416.2,2430,0.64,96.78,   60,   60,59.98,   60
5.57,2401,2380,0.67,96.78,   60,   60,59.98,   60
5.85,2408.7,2380,0.55,96.77,   60,   60,59.98,   60
5.71,2395.6,2440,0.5,96.77,   60,   60,59.98,   60
5.73,2417.6,2440,0.53,96.77,   60,   60,59.98,   60
5.65,2422.3,2430,0.56,96.77,   60,   60,59.98,   60
5.71,2443.7,2450,0.58,96.77,   60,   60,59.98,   60
5.77,2435.4,2430,0.51,96.77,   60,   60,59.98,   60
5.71,2425.3,2420,0.47,96.77,   60,   60,59.98,   60
5.49,2431.8,2410,0.5,96.77,59.94,59.94,59.98,59.94
5.63,2430.5,2420,0.44,96.77,59.94,59.94,59.98,59.94
5.83,2486.5,2480,0.61,96.77,59.94,59.94,59.98,59.94
5.96,2484.1,2480,0.64,96.76,59.94,59.94,59.98,59.94
5.68,2471.2,2440,0.64,96.76,59.94,59.94,59.98,59.94
5.66,2464.3,2450,0.64,96.75,59.94,59.94,59.98,59.94
5.66,2460.8,2450,0.66,96.75,59.94,59.94,59.98,59.94
5.8,2456.3,2440,0.66,96.75,59.94,59.94,59.98,59.94
5.96,2431.6,2430,0.69,96.75,59.94,59.94,59.98,59.94
5.55,2427.1,2430,0.47,96.75,59.94,59.94,59.98,59.94
5.74,2429.1,2420,0.58,96.75,59.94,59.94,59.98,59.94
5.82,2423.3,2430,0.58,96.75,59.94,59.94,59.98,59.94
5.98,2424.8,2400,0.59,96.75,   60,   60,59.98,   60
5.65,2423.4,2420,0.75,96.75,   60,   60,59.98,   60
5.38,2414.8,2420,0.58,96.75,   60,   60,59.98,   60
5.47,2408.8,2410,0.58,96.75,   60,   60,59.98,   60
5.96,2392.2,2400,0.63,96.74,   60,   60,59.98,   60
6.15,2370.9,2380,0.39,96.74,   60,   60,59.98,   60
5.63,2367.5,2360,0.41,96.74,   60,   60,59.98,   60
5.46,2368.5,2360,0.76,96.74,   60,   60,59.98,   60
5.55,2361.3,2370,0.59,96.74,   60,   60,59.98,   60
6.23,2382.2,2390,0.53,96.73,   60,   60,59.98,   60
5.63,2370.9,2370,0.64,96.73,   60,   60,59.98,   60
5.44,2384.9,2370,0.63,96.73,   60,   60,59.98,   60
5.58,2379.8,2360,0.67,96.73,   60,   60,59.98,   60
5.85,2380.4,2390,0.61,96.73,59.94,59.94,59.98,59.94
5.84,2404.4,2400,0.67,96.73,59.94,59.94,59.98,59.94
5.57,2360.6,2380,0.78,96.73,59.94,59.94,59.98,59.94
5.55,2394.1,2380,0.86,96.73,59.94,59.94,59.98,59.94
5.63,2362.7,2350,0.56,96.73,59.94,59.94,59.98,59.94
5.96,2380.5,2400,0.48,96.72,59.94,59.94,59.98,59.94
5.61,2375.2,2370,0.56,96.72,59.94,59.94,59.98,59.94
5.38,2388.4,2370,0.53,96.72,59.94,59.94,59.98,59.94
5.33,2365,2380,0.61,96.72,59.94,59.94,59.98,59.94
5.99,2363,2380,0.56,96.72,59.94,59.94,59.98,59.94
5.9,2388.5,2380,0.56,96.72,59.94,59.94,59.98,59.94
5.44,2367,2370,0.66,96.72,59.94,59.94,59.98,59.94
5.03,2374.1,2390,0.56,96.72,59.94,59.94,59.98,59.94
5.46,2371.4,2350,0.62,96.72,   60,   60,59.98,   60
5.79,2371.9,2380,0.48,96.72,   60,   60,59.98,   60
5.71,2379.2,2350,0.43,96.71,   60,   60,59.98,   60
5.39,2362.8,2370,0.64,96.71,   60,   60,59.98,   60
5.33,2379.4,2390,0.81,96.71,   60,   60,59.98,   60
5.3,2383.5,2390,0.48,96.71,   60,   60,59.98,   60
6.01,2407.2,2380,0.7,96.71,   60,   60,59.98,   60
5.65,2391.8,2370,0.5,96.71,   60,   60,59.98,   60
5.16,2384.7,2390,0.55, 96.7,   60,   60,59.98,   60
5.19,2385.1,2360,0.69, 96.7,   60,   60,59.98,   60
5.82,2377.7,2390,0.48, 96.7,   60,   60,59.98,   60
5.87,2367,2360,0.59, 96.7,   60,   60,59.98,   60
5.32,2364.5,2350,0.66, 96.7,   60,   60,59.98,   60
5.06,2365.8,2340,0.83, 96.7,   60,   60,59.98,   60
5.33,2367.3,2350,0.45, 96.7,   60,   60,59.98,   60
5.8,2367.2,2330,0.48,96.69,   60,   60,59.98,   60
5.77,2368.6,2390,0.64,96.69,   60,   60,59.98,   60
5.19,2359.6,2360,0.78,96.69,   60,   60,59.98,   60
5.25,2354.8,2370,0.64,96.69,   60,   60,59.98,   60
5.71,2374.5,2370,0.58,96.69,   60,   60,59.98,   60
5.79,2359.4,2380,0.86,96.69,   60,   60,59.98,   60
5.03,2392.4,2380,0.7,96.69,   60,   60,59.98,   60
4.86,2360.6,2380,0.48,96.69,   60,   60,59.98,   60
5.33,2351.6,2380,0.56,96.69,   60,   60,59.98,   60
5.77,2363.4,2350,0.78,96.69,   60,   60,59.98,   60
5.54,2379,2410,0.42,96.69,   60,   60,59.98,   60
4.83,2371.4,2340,0.75,96.69,59.94,59.94,59.98,59.94
5.11,2366.7,2370,0.56,96.68,59.94,59.94,59.98,59.94
5.68,2375.1,2370,0.61,96.68,59.94,59.94,59.98,59.94
5.6,2365.5,2340,0.59,96.68,59.94,59.94,59.98,59.94
5.16,2346.8,2350,0.5,96.68,59.94,59.94,59.98,59.94
5.05,2362.4,2370,0.61,96.68,59.94,59.94,59.98,59.94
5.16,2393.6,2360,0.56,96.68,59.94,59.94,59.98,59.94
5.82,2364.7,2360,0.53,96.68,59.94,59.94,59.98,59.94
5.41,2333.5,2310,0.44,96.68,59.94,59.94,59.98,59.94
4.81,2361.2,2340,0.61,96.68,59.94,59.94,59.98,59.94
4.92,2372.1,2390,0.7,96.68,59.94,59.94,59.98,59.94
5.32,2397.8,2360,0.47,96.68,59.94,59.94,59.98,59.94
5.77,2394.3,2440,0.62,96.68,59.94,59.94,59.98,59.94
5.25,2384.1,2370,0.61,96.68,   60,   60,59.98,   60
4.81,2371.8,2360,0.5,96.68,   60,   60,59.98,   60
5.14,2354.7,2330,0.45,96.68,   60,   60,59.98,   60
5.49,2372,2380,0.23,96.68,   60,   60,59.98,   60
5.74,2363.1,2340,0.64,96.68,   60,   60,59.98,   60
